"X","Y"
16.3450458002044,10.3982629947131
15.3982382713004,10.5739095104939
15.5580869560486,10.8907272116082
15.8590575357799,11.4094820461216
16.3619161152778,10.3654159857499
15.3019048234618,11.4261997227368
16.3466945102639,11.5113494268304
16.4158015036033,11.1012536083614
15.9896144724629,11.0694472927952
15.9416686014399,10.2341736961169
15.0902072661295,10.4661728169446
15.3059706252359,10.4377611928526
15.2612753768952,11.2191737333803
16.0263565916813,10.7805065745242
15.5713105670971,11.3748226401097
16.1492003889448,10.9823167098894
15.7402209994218,11.3279006142135
16.0692843917907,11.755034512211
16.4798508885576,10.8529280150705
15.5611302647523,11.4647401563957
16.1562817182817,11.7163242968813
16.391158774604,10.6481712500571
15.3062524124716,11.3231558721027
15.9644376537437,10.5496622035449
15.1740987050822,10.7778413260033
15.385386814696,10.9718584966439
15.5624674067923,10.4284460090544
15.002072942451,10.9976115579826
15.5542112843607,11.744230810636
16.2837582681174,10.9658786084647
15.4882889040049,11.1941313548447
15.699379764677,11.3860113299791
15.8740533000573,11.2426211498341
15.7134122962724,10.7972772212778
15.2507733307901,11.7746473047673
16.2108043351047,11.551918665001
15.9706927453871,11.7562041482351
16.1575515797995,10.7423800094579
15.1262572656689,11.6816454627412
16.048009189836,11.2285992663576
15.5774062837711,11.8587095920753
16.1899168928672,11.6134767671392
15.9270415184192,11.8328755876122
16.1287551309634,11.5036143674949
15.7817662193961,11.4842160601598
15.7445979124054,11.8892410071588
16.131810727277,10.7557664588405
14.9804820905105,11.4521706206556
15.658990384122,11.850344717075
16.0392270095612,11.806512594205
15.9774159903246,11.4993782538461
15.6522615060126,12.0902888541862
16.2251108930209,11.4711382216617
15.5878581563998,11.1966983483908
15.2952754672857,10.9510226723267
15.031416443053,11.0096966540797
15.0718667241336,11.3503897770335
15.3942959741319,11.6694097505797
15.6950120830579,11.8999332939898
15.9071919511965,11.5326293148002
15.5215046674914,12.3071471532683
16.2775997539994,11.3936782843055
15.345668867821,11.6573023455741
15.5907918291962,11.4827167186198
15.3976662026349,11.9758416267298
15.872212394773,11.4019624312098
15.279715950648,11.7481464294719
15.6072443517849,12.1951756706567
16.035579831816,11.1874508024647
15.0091232233114,12.3894226987809
16.1923255854011,11.6003997379897
15.3844954820883,12.3662896868897
16.1315408661623,11.642482276926
15.388851655429,11.6384362205767
15.3658867490954,11.8676062213226
15.5761010377378,12.5066709835888
16.1961734132413,12.4801652574042
16.1506388134574,11.7839112326987
15.4353196164995,12.3801669751454
16.0124740765831,12.6703599245961
16.2835298224597,11.8966569994953
15.4906539618283,12.3286623249978
15.9034508094522,11.8750919353482
15.4306365895354,11.7783260749615
15.3145917368023,12.4411132741017
15.9580649721738,11.6246927293004
15.1222956831845,12.4024949143775
15.8807145350009,11.53349648596
14.9922983759388,11.7343235389817
15.1736734929614,11.5961659910315
15.0160299960246,11.7557585391092
15.1561027748319,11.4998071682802
14.8805980074869,12.3899152181683
15.751119226984,12.7559497703978
16.0975337086489,12.624966832545
15.9468976540879,12.667592515428
15.9698373684759,12.1695608637651
15.4520870912129,12.1167805111285
15.379555650876,12.7329501065293
15.9759418918018,12.4390200334489
16.099842257906,11.9448433016575
15.1481723605526,12.1197110706126
15.3031611498445,12.4357347379054
15.5992743551738,12.9536802594537
16.0972781293605,11.9087896149769
15.0324146493349,12.9687335048734
16.0723548130142,13.0530281071969
16.1366149962762,12.6420619407345
15.7055839160357,12.6093700395586
15.6527968047944,11.7731956284124
14.7964970860244,12.0042787148223
15.0074249662785,11.9749358454218
14.9578971915124,12.7554019389596
15.7181488800908,12.315773140792
15.2582763772776,12.9091123842545
15.8313428166055,12.5156144587595
15.4175431879724,12.8601912044678
15.7417895323098,13.2863027904684
16.1475422197616,12.3831588380599
15.2240110729628,12.9939183911058
15.8143553373936,13.2444348207101
16.044428586052,12.1751989509618
14.9547218451971,12.8490856487489
15.6081101841609,12.0744789654558
14.8129778570436,12.3015299937093
15.0194761594574,12.4944040018314
15.1917705629779,11.949833294715
14.6265935760171,12.517825578562
15.17395310856,13.2632565321827
15.8987250434617,12.4837010087787
15.0984844382284,12.7107354236261
15.3048079126984,12.9013820689767
15.4747179639416,12.7567435729932
15.3093174251926,12.3101363548889
14.8419229209879,13.2862281876142
15.7972024298512,13.0622063485085
15.5523434349423,13.2651836966168
15.7344590013727,12.2500364998641
14.698425603377,13.1879639854064
15.6154426746625,12.733564924748
15.1401091935243,13.362307503036
15.7478935521375,13.1156920610415
15.4802962985369,13.3336934085006
15.6772924499552,13.003019873234
15.3255905419412,12.9821944225811
15.2837137497916,13.3857774122073
15.6662226373561,12.2508461067213
14.510194677653,12.9457787259802
15.1840082991719,13.3424665090076
15.5595549497898,13.2971333166084
15.4930586993841,12.9884831654277
15.163223773889,13.5778632286438
15.7313975559868,12.9571673478293
15.0894740969667,12.6811675303837
14.7922256141556,12.4339172296872
14.5237057710695,12.4910019219222
14.559500254233,12.8300911061892
14.8772787732932,13.1474925077421
15.173349264253,13.3763828618587
15.3808886733394,13.0074310922267
14.9905661353875,13.7802865553994
15.7420312182936,12.8651407427276
14.8054756249461,13.1270733084578
15.0459792213204,12.9507816508634
14.8482396176091,13.4421860101031
15.3181772660772,12.8665717644979
14.7210777573379,13.2110062286184
15.0440086184375,13.6562714689069
15.4677521284752,12.6467681505088
14.4367091654326,13.8469471648968
15.615330833796,13.0561169081858
14.8029257428686,13.8201851650475
15.5454018906835,13.0945416849422
14.7981492402334,13.0886451985057
14.7706267358549,13.3159504275183
14.976289313196,13.9531360948465
15.5918159091553,13.9247369691024
15.5417415065393,13.2265752589403
14.821888528357,13.820909048899
15.3945152736602,14.1091657978375
15.6610494159766,13.3335124433477
14.8636581077211,13.7635531298733
15.2719457083118,13.3080039110876
14.7946284865463,13.2092450509752
14.6740869216808,13.8700250995094
15.3130697791059,13.0515832730714
14.4728164907632,13.8273500654703
15.226757766163,12.9563021534617
14.3338704979017,13.1550656522476
14.5107810171586,13.0148304998241
14.3486794780419,13.1723314137373
14.4843008143422,12.9142743997373
14.204351248185,13.8022628182716
15.0704343565212,14.1661637719262
15.4124174585662,14.0330332893774
15.2573567997502,14.0734975026811
15.2758787290044,13.5732904779311
14.753717529418,13.5183208702128
14.6767820731892,14.1322873501875
15.2687712482076,13.8361403231242
15.3882815418732,13.3397328207172
14.4322286089648,13.512356024485
14.5828414429309,13.8261213542159
14.874585816439,14.3417947881617
15.368227925514,13.2946183285108
14.2990099902203,14.3522626982672
15.334602951538,14.4342440982252
15.394523228336,14.020951070048
14.9591595804478,13.9859186708194
14.9020472832217,13.1473901484285
14.041429802903,13.3761055336823
14.2480473887444,13.3443813966294
14.1942168293278,14.1224526795678
14.9501732855695,13.6804155515368
14.4860131452107,14.2713329696889
15.0547995841861,13.8753997473869
14.63672763472,14.2175277488748
14.9567093799945,14.6411771674585
15.3582052323277,13.7355576487856
14.4304250564519,14.3438282612016
15.0165281398676,14.5918424004244
15.2423680975154,13.5200909152891
14.1484359975189,14.1914486975615
14.7976069509962,13.4142998236354
13.9982652537547,13.6387954112783
14.2005622430348,13.8291007540838
14.3686634319603,13.2819481823473
13.7993013704114,13.8473454278037
14.3424840097609,14.5901681949266
15.0630872741707,13.807991362711
14.2586862623724,14.0323913723559
14.4608576353483,14.2203905421657
14.6266239312298,14.0730915264852
14.4570880242307,13.6238107708383
13.9855665797836,14.597216074615
14.9367276172248,14.3704947417229
14.6877586604437,14.5707596579032
14.8657728151962,13.5528871179051
13.8256465962775,14.4880763758366
14.7385794778703,14.0309262302812
14.2591704786596,14.6569048935927
14.862888031125,14.4075127338754
14.5912327235193,14.6227245883254
14.7841796132068,14.2892488123497
14.4284372757808,14.2656084010002
14.3825289264955,14.6663637377803
14.7610151690701,13.5285921152625
13.6009735163042,14.2206717813928
14.2707824363804,14.6144940034087
14.6423334167795,14.5662826704537
14.5718505668936,14.2547418276358
14.2380381520819,14.8412186767206
14.8022435943616,14.2176070879914
14.1563609842661,13.9386790976823
13.8551625782758,13.6884881881313
13.582702078969,13.7426198646016
13.6145652118409,14.0787436553971
13.9284217254172,14.3931673150974
14.2205795944868,14.6190676084285
14.4242158039702,14.2471134886479
14.0299995273025,15.0169543420001
14.7775803708868,14.0987816896486
13.837150076024,14.3576752157732
14.073788547008,14.1783323487018
13.8721934322548,14.6666733587674
14.3382852221581,14.0879836545857
13.7373495453642,14.4293305811415
14.0564539668567,14.871496235411
14.4763808035758,13.8588813131924
13.4415309712476,15.0559367367304
14.6163556120059,14.2619709330301
13.8001633727041,15.0228917177717
14.5388622888278,14.2940888715421
13.787842360724,14.2850211562212
13.7565625699856,14.5091433249508
13.9584778894175,15.1431341320759
14.5702672929764,15.1115283778034
14.5164658004271,14.4101483024995
13.7928958716375,15.0012520225304
14.3618158424174,15.2862670286985
14.6246534229522,14.5073602906544
13.8235758022134,14.9341359850158
14.2281873760746,14.4753101977446
13.7472044496867,14.3732632252287
13.6230075385577,15.0307436499587
14.2583454442269,14.208990720947
13.4144576346824,14.9814349647472
14.1647748553776,14.1070530909731
13.2682740347483,14.3024712477973
13.4415815397098,14.1588794062993
13.2758875600017,14.3130123172205
13.4079270649416,14.0515760196187
13.124406312077,14.9361739073603
13.9869289136755,15.2966731165613
14.3253622241637,15.1601297095393
14.166762524077,15.1971698521018
14.1817561973455,14.6935276442045
13.6560775619507,14.6351117749045
13.5756355248758,15.2456209489445
14.1641290086883,14.946005605784
14.2801545353585,14.4461188114169
13.3206277941272,14.6152517817695
13.4677778127968,14.9255159711465
13.7560703982797,15.4376773924235
14.2462717807368,14.3869780825207
13.1736242142593,15.4410887992807
14.2057986737439,15.5195257784435
14.2623116118664,15.1026775967243
13.8235518221569,15.0640793463651
13.7630546135492,14.2219743105191
12.8990634857632,14.4471025553626
13.1023187214149,14.4117806864189
13.0451371423377,15.1862436815651
13.7977539425875,14.7405877455245
13.3302655429323,15.3278758712369
13.8957351522214,14.9283029079567
13.4743578354803,15.2667807559228
13.7910457085791,15.6867696445384
14.1892592164103,14.7774792556518
13.2582082561665,15.3820686939108
13.841052147694,15.626391391438
14.0636445381648,14.5509382335743
12.9664765278191,15.2185841486928
13.6124232597759,14.4377132498954
12.8098690617281,14.6584766917579
13.0089653026858,14.8450398047825
13.1738775274261,14.294134956273
12.601338317366,14.8557699150718
13.1413556552983,15.5948204228591
13.8588054966877,14.8088613959352
13.0512629714514,15.0294693129027
13.2503047716389,15.2136665295673
13.4129534663312,15.0625557378726
13.2403119605733,14.6094534210388
12.7656969505102,15.5790274162485
13.7137764860716,15.3484650652985
13.4617381216208,15.5448792919154
